Tag	Treat_1	Treat_2	Treat_3	Model_1	Model_2	Model_3
UACA	539.7146845	491.1805533	413.8275522	668.287383	539.7399011	590.7751297
PCYOX1	2779.186545	2433.759381	2251.393419	3072.987669	2711.621455	2983.800533
TRAPPC3	1306.522433	1596.336798	1751.798498	1218.419288	1352.828739	1296.423201
SEL1L	1496.258196	1341.687864	1131.05717	1652.286203	1490.000206	1613.047781
WRAP53	492.5265153	548.5520523	513.5321179	358.247409	411.5143997	478.7981444
CLIC4	4521.216455	3833.825261	3461.785404	4698.807045	4576.358204	4617.120009
STAT6	1367.473818	1632.571429	1559.894012	1167.376122	1406.50453	1259.741085
SYNE1	488.5941679	467.0241326	437.4135785	586.0511703	511.9080093	600.4283181
ZRANB1	326.3848365	270.7532148	232.6439866	347.8497269	350.8806355	364.8905213
FNBP1	757.9599667	741.8034176	666.8412888	906.4888264	832.9687608	836.9314338
MTX1	367.6744845	557.6107101	620.7413283	345.9592393	447.2982606	371.6477532
FAM160A2	343.0973131	350.2680995	369.8717759	242.9276625	310.126794	287.6650141
SSBP3	921.152385	882.7158714	884.4759859	734.4544506	746.4910971	801.2146367
CDH2	2128.383045	2009.008984	1964.072735	2358.383339	2392.548696	2245.331621
IKBKE	139.5983337	178.1536023	186.5440261	100.1958453	120.2735323	139.9712317
ITM2C	6949.440992	7072.798664	8213.29761	6251.842646	6609.080299	6450.260485
TSC2	1531.649323	1476.561212	1410.873209	1198.569168	1245.477157	1350.481056
SPATA18	331.3002708	261.6945571	243.3649076	313.8209493	403.5624306	367.7864778
COX7C	2648.435993	2437.785451	3230.21351	2252.516031	2498.906282	2212.51078
ZGPAT	224.1438034	257.668487	256.2300129	161.6366938	201.7812153	199.8209998
PIM3	3169.472027	2691.427868	2907.513786	3605.159941	3491.908421	3119.910489
CIP2A	373.5730056	325.1051613	295.8974207	399.8381372	409.5264074	433.4281589
HECTD1	5197.580213	4317.960192	3260.232089	5615.693553	4857.65911	5326.629356
CRYL1	849.3870444	768.9793908	869.4666965	730.6734753	711.7012323	640.9717094
ZSWIM6	100.2748594	114.7429981	109.3533946	155.9652308	128.2255014	167.0001592
CDK17	410.9303062	365.3658624	294.8253286	522.7198342	434.3763108	413.1564633
LINC00839	290.9937097	348.2550644	349.502026	246.7086378	257.4449989	275.1158692
IPO5	5629.155343	5594.224416	5247.89085	6542.977744	6312.869451	5886.514283
BABAM2	381.4377005	455.9524398	468.5042495	338.3972887	370.7605582	339.7922315
DST	1496.258196	1363.831249	896.2689991	2122.072383	1589.399819	1905.539389
INPP5F	534.7992502	476.0827904	391.313618	605.9012906	605.3436459	534.786637
CEP152	168.1078525	181.1731549	112.5696709	247.6538817	181.9012926	213.3354635
STEAP2	189.7357634	202.310023	177.9672893	232.5299805	281.3009061	230.7112026
GPSM2	466.966257	486.1479656	375.2322364	552.0223927	487.0581059	629.3878833
XAB2	2004.514101	2229.436323	2140.967932	1816.758628	1934.316478	1775.221346
MPG	1085.32789	882.7158714	1172.868762	843.1574902	947.2783162	779.9776223
EARS2	989.9684649	1143.403911	1054.93863	897.0363882	930.3803819	881.3361004
SCML1	443.3721725	438.8416419	354.8624865	500.9792263	488.0521021	540.5785501
COLEC11	98.30868569	113.7364806	91.12782885	57.65987321	78.52569463	67.57231876
RUFY3	302.7907519	328.1247139	286.2485918	401.7286248	401.5744384	344.6188257
RPA2	591.8182879	682.4188835	762.257486	534.0627601	573.5357696	562.7808834
BCAS4	129.7674651	186.2057425	159.7417235	101.1410891	118.28554	120.6648549
KCTD20	1018.477984	917.9439848	841.5923018	1160.759415	1037.731964	1102.394115
CABLES1	1162.991752	1113.208385	1311.168643	988.725039	1016.858046	1042.544347
MSANTD3	207.4313268	200.2969879	257.302105	300.5875358	295.216852	263.5320432
TPP2	821.8606124	701.5427165	605.7320388	940.517604	867.7586255	802.1799556
ZNF691	239.8731931	260.6880395	278.7439471	201.3369343	165.0033583	226.8499273
IRAK1	5987.982046	5855.918973	6248.152783	5335.901382	5549.480419	5079.507733
COMMD1	409.9472193	402.6070109	542.4786047	325.1638752	342.9286664	394.8154053
TOR4A	2091.025745	2042.224063	2002.668051	1834.718261	1783.229065	1750.123056
APMAP	3564.672943	3620.443545	4069.661627	3133.483274	3411.394734	3240.575344
PTPRG	1020.444158	883.7223889	666.8412888	1101.209054	1024.810015	1067.642636
CTTNBP2NL	358.8267028	306.9878458	268.023026	409.2905754	384.6765041	384.1968981
ARMC9	353.9112685	320.0725737	388.0973417	290.1898537	268.3789563	286.6996953
EFL1	305.7400125	280.8183901	227.2835261	390.385699	337.9586857	318.555217
TBC1D14	733.3827953	692.4840587	587.5064731	815.7454194	763.3890313	849.4805787
CTR9	904.4399084	850.5073105	725.8063545	994.3965019	973.1222157	990.4171293
NMD3	1071.564674	1122.267043	1090.31767	1343.191473	1251.441133	1223.05897
DNAJC5	4800.413122	4407.540252	5197.502521	4051.315026	4324.877181	4157.628241
MYO1E	1052.886024	924.9896075	990.6131042	1242.050384	1210.687292	1060.885405
DAG1	5092.389919	4914.825085	4747.223837	4272.502081	4457.078667	4326.559038
DLC1	556.427161	426.7634315	397.7461706	450.8813036	641.1275068	724.9544484
PRELID3B	497.4419496	462.9980625	450.2786837	569.0367815	573.5357696	556.0236515
APPL1	681.2791919	509.2978688	489.9460916	720.2757932	657.0314449	712.4053035
PPM1K	217.2621954	161.0428044	149.0208025	241.9824187	219.6731457	244.2256664
SRGAP1	151.395376	162.0493219	109.3533946	170.1438882	194.8232424	217.1967389
CYCS	1982.88619	1653.708297	2121.670274	2285.599564	2295.137075	2201.892273
ARHGAP5	1287.843783	1100.123657	860.8899596	1442.442074	1222.615246	1352.411694
TINAGL1	678.3299313	590.8257885	671.1296572	766.5927406	774.3229888	767.4284773
B3GNT2	765.8246616	675.3732608	608.9483152	858.2813914	791.2209231	817.625057
AVL9	813.0128307	803.2009867	800.8528018	1002.903696	950.2603046	889.0586511
WDR36	566.2580296	448.9068171	440.6298548	637.0943368	567.5717928	590.7751297
FCF1	684.2284524	647.19077	648.615723	782.6618856	790.226927	764.5325208
GABPA	295.9091439	253.6424169	256.2300129	365.8093596	312.1147863	339.7922315
RALB	1438.256072	1505.750221	1706.77063	1804.470458	1789.193042	1815.764737
RPL32P18	354.8943554	454.9459223	438.4856706	358.247409	343.9226626	278.0118258
ATAD3A	1556.226495	1525.880571	1572.759117	1254.338553	1461.174318	1278.082143
NT5DC1	861.1840867	802.1944692	705.4366045	983.9988199	887.6385482	956.6309699
M6PR	1585.7191	1568.154307	1805.403103	1436.770611	1453.222349	1368.822114
BYSL	609.5138513	797.1618816	835.1597491	486.8005689	617.2715996	668.9659557
TRABD	2226.691731	2480.059187	2105.588893	1967.99764	2030.734103	1871.75323
SFPQ	3062.315559	3380.892374	2637.346576	2613.599171	2514.81022	2616.979374
AUH	422.7273485	427.7699491	333.4206444	504.7602016	477.1181446	485.5553762
BLOC1S6	324.4186628	313.026951	214.4184208	340.2877763	394.6164654	375.5090285
AFDN	3685.592627	3377.872821	2951.469563	4038.081612	3588.326046	4127.703357
CNOT11	2822.442366	2440.805004	2561.228037	3073.932913	3032.682207	2894.991199
KLHL2	314.5877942	258.6750045	205.841684	345.9592393	307.1448056	365.8558401
SLC39A10	761.8923141	576.7345431	529.6134994	827.0883453	778.2989734	722.0584919
SLC38A3	2356.459196	2272.716576	2001.595958	1802.579971	1991.968254	1906.504708
PTBP3	2271.913726	1765.431743	1260.780314	2738.371356	2524.750182	2626.632562
CREB1	724.5350136	605.9235514	593.9390257	754.3045709	757.4250545	804.1105932
ITPRID2	1765.623995	1797.640304	1380.85463	2088.043605	1818.01893	2010.759143
EEF2	102533.993	100718.1829	100825.974	92055.40545	93803.41522	84550.34651
RICTOR	451.2368673	397.5744233	329.132276	516.1031274	465.190191	490.3819704
KDM4C	563.308769	557.6107101	552.1274336	711.7685988	657.0314449	629.3878833
EIF4E2	1090.243324	1185.677647	1386.215091	937.6818726	1113.275671	995.2437235
ARL8B	909.3553427	1003.497975	887.6922622	1148.471245	1114.269667	1031.925839
PLEKHO1	219.2283691	292.8966004	316.2671707	207.9536411	177.9253081	235.5377968
NR1H2	728.467361	877.6832837	757.9691176	680.5755527	656.0374488	637.110434
UBE4A	585.9197667	533.4542894	472.7926179	676.7945774	575.5237619	698.8908397
ZC3H7A	788.4356593	719.660032	551.0553415	888.5291938	771.3410004	890.9892888
ZKSCAN4	126.8182045	109.7104105	134.011513	68.05755527	96.41762505	92.67060859
SPTLC2	806.1312227	708.5883392	750.4644729	959.4224805	863.7826409	862.9950424
SYF2	938.8479484	983.3676241	963.8108016	1139.018807	1146.077543	1072.469231
PTDSS1	1175.771881	1435.293994	1394.791827	1096.482835	1179.873412	1113.977941
COPS9	407.9810456	405.6265635	632.5343414	357.3021651	363.8025852	387.0928546
YBX1P10	148.4461154	168.088427	168.3184604	145.5675488	92.44164051	107.1503912
STRN	753.0445324	647.19077	514.60421	846.9384655	708.7192439	835.0007961
LRWD1	613.4461987	609.9496215	636.8227099	531.2270286	530.7939359	495.2085646
MYO6	1012.579463	923.98309	751.536565	1140.909295	1003.936096	1113.012622
PCCB	1641.755051	1877.155188	1876.161182	1480.251827	1674.883487	1447.978259
ZNF138	76.68077484	63.41060421	78.2627236	92.63389467	120.2735323	107.1503912
LBX2-AS1	208.4144137	181.1731549	185.471934	138.0055982	143.1354434	152.5203766
WDR81	238.8901062	395.5613882	325.9159997	248.5991255	258.438995	210.439507
RNF26	2490.159009	2123.751982	2517.272261	2039.83617	2101.307828	2002.071273
POLR2G	725.5181004	971.2894138	965.9549858	719.3305494	771.3410004	683.4457383
AGFG1	1589.651448	1546.010922	1413.017393	1805.415702	1730.54727	1717.302215
GSPT1	7709.367132	7445.210149	7419.949453	8549.73038	8210.408071	8561.412787
UAP1L1	412.8964799	451.9263697	481.3693548	312.8757055	403.5624306	362.9598836
PGGT1B	189.7357634	159.0297693	134.011513	188.1035208	218.6791496	245.1909852
FBLIM1	1432.357551	1385.974635	1547.028906	1515.225848	1843.86283	1777.151983
USP46	378.4884399	295.916153	288.392776	408.3453316	396.6044577	405.4339126
SLC9A8	269.3657988	321.0790912	283.0323155	216.4608355	223.6491303	245.1909852
SERINC5	1089.260237	967.2633437	920.9271175	1175.883316	1176.891423	1143.902825
PABIR3	48.17125599	50.32587636	37.52322364	55.76938557	74.54971009	89.77465207
PUS1	476.7971256	549.5585699	591.7948415	397.0024057	463.2021987	454.6651734
SQLE	3444.736347	2633.049851	2844.260352	2713.795016	2399.506669	2399.782635
GTF2H3	435.5074776	346.2420294	319.483447	465.059961	457.2382219	455.6304922
SLC12A4	2223.74247	1992.904704	2038.04709	2365.000046	2460.140433	2345.72478
BMS1	1538.530931	1366.850802	1191.094328	1801.634727	1537.71202	1559.955245
BRD9	345.0634868	467.0241326	409.5391838	340.2877763	297.2048442	329.1737242
COQ8B	417.8119142	500.239211	541.4065126	356.3569213	417.4783765	398.6766807
TMEM87B	621.3108936	536.473842	510.3158416	692.8637224	636.1575261	685.376376
SRGAP2B	265.4334514	242.5707241	229.4277103	318.5471684	302.1748249	307.9367098
KMT5B	491.5434285	478.0958254	480.2972627	596.4488524	551.6678547	588.8444921
C12orf43	227.093064	235.5251014	260.5183813	179.5963264	211.7211767	161.2082462
DGKZ	1758.742387	1787.575128	1879.377459	1577.611941	1541.688005	1614.0131
RPL3P4	500.3912102	664.301568	495.3065521	449.9360598	474.1361562	401.5726372
ST3GAL4	298.8584045	315.039986	346.2857496	241.0371749	237.5650762	279.9424634
SCNN1A	618.361633	612.9691741	561.7762626	658.8349447	736.5511357	748.1221006
S100A11	825.7929598	1156.488639	1091.389762	786.4428609	862.7886448	862.0297236
BROX	437.4736513	253.6424169	225.1393419	432.921671	388.6524886	432.4628401
RPL37AP1	101.2579463	121.7886208	132.9394209	79.40048114	91.44764438	77.22550715
FADD	148.4461154	215.3947508	165.102184	141.7865735	127.2315052	113.9076231
BCAM	6067.612081	5283.2105	5018.463139	4777.262282	4850.701137	4565.95811
PODXL2	1587.685274	1701.014621	1766.807788	1435.825367	1457.198333	1494.313563
RPS6	19504.44324	20194.76767	21275.66781	19394.51276	17386.98039	16658.50721
USP9Y	413.8795668	414.6852212	344.1415654	516.1031274	435.3703069	499.06984
MCTS1	160.2431577	152.9906641	57.89297362	52.9336541	96.41762505	72.39891296
PTK2	1368.456905	1315.518408	1109.615328	1620.147913	1450.24036	1423.845288
HARS1	961.4589461	1318.537961	1263.996591	945.2438231	1020.83403	954.7003322
EML4	9238.067195	8732.546066	6592.294348	10289.92426	9371.395557	9662.841583
UBE2B	787.4525724	623.0343493	796.5644334	888.5291938	867.7586255	898.7118395
HDAC2	2124.450698	1807.705479	1789.321722	2307.340172	2182.815511	2166.175476
CCNG1	2649.419079	2746.786332	2227.807392	3043.685111	2928.312612	2900.783112
SCP2	1340.930473	1110.188833	1000.261933	1415.030003	1324.002851	1394.885723
DDRGK1	1729.249781	1894.265986	1882.593735	1558.707064	1680.847464	1531.960998
ADCK1	143.5306811	142.9254889	151.1649867	103.9768205	105.3635903	111.0116665
CRY1	432.5582171	330.1377489	373.0880522	432.921671	516.87799	468.1796371
WDR45B	1604.397751	1584.258588	1494.496393	1836.608748	1801.120996	1735.643273
SH3TC1	865.1164341	854.5333806	815.8620913	684.356528	751.4610777	719.1625354
SPTY2D1	318.5201417	285.8509777	199.4091314	372.4260663	302.1748249	389.0234923
ICAM2	114.0380754	136.8863837	150.0928946	80.34572497	109.3395748	92.67060859
UQCRFS1P1	72.74842741	62.40408669	81.47899991	41.59072822	58.64577194	33.78615938
IPO9	1290.793043	1318.537961	1375.49417	1176.82856	1172.915439	1092.740926
PHLDA3	1441.205332	1566.141272	1827.917038	1178.719047	1409.486519	1443.151665
NQO2	428.6258696	529.4282193	513.5321179	393.2214304	399.5864461	406.3992314
SERINC2	1755.793127	1503.737186	1504.145222	1855.513625	1920.400532	1772.325389
PEX14	1323.234909	1387.98767	1199.671065	1155.087952	1135.143586	1055.093491
GOLM2	1014.545636	709.5948567	599.2994862	1040.713449	937.3383549	982.6945785
EXTL3	1336.015039	1274.251189	1261.852407	1182.500023	1066.557852	1085.983694
COL27A1	1779.387211	1821.796724	1528.803341	2084.26263	1836.904857	2092.811244
ALDH1B1	2205.06382	2151.934473	2270.691077	1913.173498	1947.238428	1964.423838
SLC39A11	387.3362216	475.0762728	452.4228679	365.8093596	371.7545543	322.4164924
SAFB	2985.634785	2955.13546	3184.113549	3456.756661	3505.824367	3374.754663
CTU2	357.8436159	361.3397923	353.7903944	277.901684	282.2949022	306.9713909
NUDCD3	1432.357551	1733.223182	1636.012551	1363.041593	1460.180322	1247.191941
DCK	351.9450948	287.8640128	249.7974603	333.6710696	436.3643031	377.4396662
RHOC	973.2559884	1280.290295	1042.073525	958.4772367	932.3683742	839.8273903
AOPEP	214.3129348	205.3295756	241.2207234	154.0747432	199.793223	141.9018694
FAM20B	1042.072068	895.8005992	881.2597096	1114.442467	1087.431771	1114.94326
RAB5C	594.7675485	956.1916509	771.906315	631.4228739	614.2896112	595.6017239
FBXW7	188.7526765	219.4208209	205.841684	272.2302211	241.5410607	272.2199127
MED24	2998.414914	3105.106571	3104.778734	2741.207087	2797.105123	2571.609388
USF1	290.9937097	419.7178088	430.9810259	274.1207087	302.1748249	306.9713909
SLAIN2	787.4525724	740.7969	555.3437099	873.4052926	799.1728922	890.02397
PCCA	504.3235576	501.2457286	485.6577232	656.9444571	591.4277001	549.2664196
MOGS	3859.599	3409.074865	3696.573575	3224.226681	3140.033789	3262.777677
PSMG4	337.1987919	415.6917387	457.7833285	315.7114369	345.9106548	296.3528837
DNAJC3	718.6364924	501.2457286	395.6019864	738.2354259	690.8273135	673.7925499
MMP15	6634.853198	6144.789504	6057.320388	5696.984522	5620.054145	5332.421269
BTAF1	917.2200375	882.7158714	722.5900782	1051.111131	934.3563665	1040.613709
PRDM11	107.1564674	122.7951383	101.8487499	73.72901821	73.55571396	83.98273903
SLC25A30	629.1755884	602.9039988	512.4600258	770.3737159	641.1275068	706.6133905
NSA2	1316.353301	1175.612472	1299.37563	1460.401707	1474.096268	1447.978259
PRR14L	681.2791919	607.9365864	477.0809863	768.4832282	686.851329	724.9544484
SOCS4	296.8922308	238.544654	229.4277103	347.8497269	312.1147863	313.7286228
TF	18700.27819	20011.58148	19307.3067	17573.97316	17388.96838	16915.28202
KDM4A	285.0951885	348.2550644	319.483447	238.2014434	255.4570066	261.6014055
ZNF655	348.0127474	377.4440727	331.2764602	439.5383778	382.6885118	492.3126081
COPB1	1740.063737	1763.418708	1634.940459	2187.294207	2009.860184	1794.527722
PLEKHA7	593.7844616	668.3276381	603.5878546	802.5120058	671.941387	762.6018831
TMEM64	513.1713393	443.8742295	380.592697	537.8437354	551.6678547	556.9889704
TFAM	1424.492856	1204.80148	1176.085038	1484.978046	1488.012213	1484.660375
TMF1	306.7230994	288.8705303	164.0300919	342.178264	328.0187244	358.1332894
ZNF516	1208.213747	977.3285189	828.7271965	1311.998427	1220.627253	1154.521332
CYP51A1	238.8901062	289.8770478	195.120763	214.5703479	163.0153661	158.3122897
FBXW11	1090.243324	990.4132468	957.378249	1203.295387	1136.137582	1205.68323
CENPQ	230.0423245	260.6880395	221.9230656	345.9592393	273.348937	291.5262895
FPGS	1270.148219	1281.296812	1276.861696	1071.906495	1152.04152	1093.706245
ENSG00000242299	507.2728182	552.5781224	610.0204073	435.7574025	505.9440325	423.7749705
TRIQK	628.1925016	505.2717987	450.2786837	787.3881047	616.2776034	593.6710862
GMPS	1972.072235	1934.526687	1926.549511	2226.049204	2206.671419	2186.447171
TOM1L2	566.2580296	515.3369739	536.0460521	397.9476495	465.190191	470.1102748
FAM32A	878.8796501	960.217721	931.6480385	777.9356664	803.1488767	788.6654918
TULP4	833.6576547	642.1581824	547.8390652	937.6818726	734.5631434	877.474825
KRT18	7093.95476	9389.802011	7350.263466	6703.669194	7017.61271	6500.457065
TMC7	340.1480525	347.2485469	332.3485523	436.7026463	398.59245	410.2605068
NDUFA12	712.7379713	746.8360052	797.6365255	630.47763	662.0014256	613.9427819
NSUN5	977.1883358	1059.862956	1137.489722	813.8549317	953.242293	915.1222598
UFL1	480.729473	416.6982563	361.2950391	563.3653186	479.1061369	517.4108979
NYAP1	69.79916684	45.29328872	50.38832889	70.89328674	108.3455787	80.12146367
SLC35B1	592.8013747	589.8192709	709.7249729	527.4460533	499.9800557	538.6479124
E2F3	428.6258696	393.5483531	313.0508944	445.2098407	468.1721794	503.8964342
RPL30	1348.795168	1407.111503	1484.847564	1266.626723	1251.441133	1134.249636
CTBP1	1214.112268	1278.27726	1365.845341	1112.55198	1161.981481	1033.856477
PRAG1	401.0994376	396.5679057	455.6391443	451.8265475	538.7459049	546.3704631
CTNNBL1	1655.518267	2053.295756	2129.174919	1602.18828	1662.955533	1682.550737
CCSER2	539.7146845	383.4831779	305.5462497	531.2270286	498.9860595	574.3647095
NPHP4	849.3870444	869.6311435	779.4109597	677.7398212	688.8393212	749.0874194
SCYL2	637.0402833	648.1972875	487.8019074	829.9240767	665.9774102	696.9602021
MYL6B	593.7844616	866.6115909	668.985473	558.6390995	624.2295725	521.2721733
CENPA	770.7400958	785.0836712	701.1482361	964.1486996	869.7466177	837.8967526
QSER1	780.5709644	623.0343493	482.4414469	800.6215182	737.5451318	840.7927091
COG4	1205.264487	1465.48952	1389.431367	1169.266609	1194.783354	1088.879651
SLC6A6	1879.66207	1898.292056	1780.744985	2151.374941	2128.145724	2056.129128
OCLN	157.2938971	187.2122601	196.1928551	270.3397334	220.6671419	217.1967389
